History,Members,Depth,Payoff Vector P1,Payoff Vector P2,Player,Sons,Parents
/Q?/P1:c/P2:c/C:K/P1:raise4/P2:raise4,"['/C:Q9/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:QT/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:QJ/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:QQ/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:QK/P1:c/P2:c/C:K/P1:raise4/P2:raise4']",6,"[9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 0.0, -5.0, -9.0, -5.0]","[-9.0, 5.0, -9.0, 5.0, -9.0, 5.0, 0.0, 5.0, 9.0, 5.0]",1,[],"[316, 384]"
/J?/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,"['/C:J9/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:JT/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:JJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:JQ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:JK/P1:raise2/P2:c/C:Q/P1:c/P2:raise4']",6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, -7.0, 7.0, 3.0]",1,[],"[91, 128]"
/Q?/P1:raise2/P2:c/C:Q,"['/C:Q9/P1:raise2/P2:c/C:Q', '/C:QT/P1:raise2/P2:c/C:Q', '/C:QJ/P1:raise2/P2:c/C:Q', '/C:QK/P1:raise2/P2:c/C:Q']",4,"[11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, 7.0, 7.0, -3.0, 3.0]","[-11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, -7.0, -7.0, 3.0, -3.0]",1,"[73, 297]",[384]
/9?/P1:c/P2:c/C:J/P1:raise4/P2:raise4,"['/C:99/P1:c/P2:c/C:J/P1:raise4/P2:raise4', '/C:9T/P1:c/P2:c/C:J/P1:raise4/P2:raise4', '/C:9J/P1:c/P2:c/C:J/P1:raise4/P2:raise4', '/C:9Q/P1:c/P2:c/C:J/P1:raise4/P2:raise4', '/C:9K/P1:c/P2:c/C:J/P1:raise4/P2:raise4']",6,"[0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]","[0.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0]",1,[],"[27, 348]"
/J?/P1:c/P2:c/C:J/P1:c/P2:raise4,"['/C:J9/P1:c/P2:c/C:J/P1:c/P2:raise4', '/C:JT/P1:c/P2:c/C:J/P1:c/P2:raise4', '/C:JQ/P1:c/P2:c/C:J/P1:c/P2:raise4', '/C:JK/P1:c/P2:c/C:J/P1:c/P2:raise4']",6,"[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0]","[-9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0]",1,[],"[92, 128]"
/Q?/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,"['/C:Q9/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QT/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QJ/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QQ/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:QK/P1:c/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4']",7,"[11.0, -7.0, 11.0, -7.0, -11.0, -7.0, 0.0, -7.0, -11.0, -7.0]","[-11.0, 7.0, -11.0, 7.0, 11.0, 7.0, 0.0, 7.0, 11.0, 7.0]",1,[],"[138, 214, 384]"
/9?/P1:c/P2:c/C:Q/P1:c/P2:raise4,"['/C:99/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:9T/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:9J/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:9Q/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:9K/P1:c/P2:c/C:Q/P1:c/P2:raise4']",6,"[0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]","[0.0, -5.0, 0.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0]",1,[],"[74, 348]"
/T?/P1:c/P2:c/C:J,"['/C:T9/P1:c/P2:c/C:J', '/C:TT/P1:c/P2:c/C:J', '/C:TJ/P1:c/P2:c/C:J', '/C:TQ/P1:c/P2:c/C:J', '/C:TK/P1:c/P2:c/C:J']",4,"[9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]","[-9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0]",1,"[122, 168]",[66]
/T?/P1:c/P2:c/C:K,"['/C:T9/P1:c/P2:c/C:K', '/C:TT/P1:c/P2:c/C:K', '/C:TJ/P1:c/P2:c/C:K', '/C:TQ/P1:c/P2:c/C:K', '/C:TK/P1:c/P2:c/C:K']",4,"[9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]","[-9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0]",1,"[117, 343]",[66]
/T?/P1:c/P2:c/C:Q,"['/C:T9/P1:c/P2:c/C:Q', '/C:TT/P1:c/P2:c/C:Q', '/C:TJ/P1:c/P2:c/C:Q', '/C:TQ/P1:c/P2:c/C:Q', '/C:TK/P1:c/P2:c/C:Q']",4,"[9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0, -9.0, -5.0, -5.0, 1.0, -9.0, 5.0, -5.0, -1.0, -1.0]","[-9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, 0.0, 5.0, 0.0, -1.0, 0.0, -5.0, 0.0, 1.0, 0.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0, 9.0, 5.0, 5.0, -1.0, 9.0, -5.0, 5.0, 1.0, 1.0]",1,"[8, 161]",[66]
/J?/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4,"['/C:J9/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JT/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JJ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JQ/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4', '/C:JK/P1:c/P2:raise2/P1:c/C:Q/P1:raise4/P2:raise4']",7,"[11.0, -7.0, 11.0, -7.0, 0.0, -7.0, -11.0, -7.0, -11.0, -7.0]","[-11.0, 7.0, -11.0, 7.0, 0.0, 7.0, 11.0, 7.0, 11.0, 7.0]",1,[],"[128, 209, 284]"
/T?/P1:c/P2:c/C:T,"['/C:T9/P1:c/P2:c/C:T', '/C:TJ/P1:c/P2:c/C:T', '/C:TQ/P1:c/P2:c/C:T', '/C:TK/P1:c/P2:c/C:T']",4,"[9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, 5.0, 5.0, -1.0, 1.0]","[-9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, -5.0, -5.0, 1.0, -1.0]",1,"[53, 105]",[66]
/T?/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4,"['/C:T9/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TT/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TJ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TQ/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TK/P1:raise2/P2:raise2/P1:c/C:J/P1:c/P2:raise4']",7,"[13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[65, 66, 270]"
/K?/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4,"['/C:K9/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KT/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KJ/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KQ/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4', '/C:KK/P1:raise2/P2:raise2/P1:c/C:J/P1:raise4/P2:raise4']",7,"[13.0, -9.0, 13.0, -9.0, -13.0, -9.0, 13.0, -9.0, 0.0, -9.0]","[-13.0, 9.0, -13.0, 9.0, 13.0, 9.0, -13.0, 9.0, 0.0, 9.0]",1,[],"[20, 308, 332]"
/Q?/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4,"['/C:Q9/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4', '/C:QT/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4', '/C:QJ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4', '/C:QQ/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4', '/C:QK/P1:c/P2:raise2/P1:raise2/P2:c/C:T/P1:c/P2:raise4']",8,"[13.0, 9.0, 9.0, -5.0, -13.0, 9.0, -9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, 13.0, -9.0, 9.0, 5.0, -13.0, -9.0, -9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[138, 185, 384]"
/J?/P1:raise2/P2:c/C:J/P1:c/P2:raise4,"['/C:J9/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:JT/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:JQ/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:JK/P1:raise2/P2:c/C:J/P1:c/P2:raise4']",6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0]",1,[],"[95, 128]"
/J?/P1:c/P2:c/C:Q/P1:c/P2:raise4,"['/C:J9/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JT/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JJ/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JQ/P1:c/P2:c/C:Q/P1:c/P2:raise4', '/C:JK/P1:c/P2:c/C:Q/P1:c/P2:raise4']",6,"[9.0, 5.0, 5.0, -1.0, 9.0, 5.0, 5.0, -1.0, 0.0, 5.0, 0.0, -1.0, -9.0, 5.0, -5.0, -1.0, -9.0, 5.0, -5.0, -1.0]","[-9.0, -5.0, -5.0, 1.0, -9.0, -5.0, -5.0, 1.0, 0.0, -5.0, 0.0, 1.0, 9.0, -5.0, 5.0, 1.0, 9.0, -5.0, 5.0, 1.0]",1,[],"[99, 128]"
/K?/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4,"['/C:K9/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:KT/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:KJ/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:KQ/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:KK/P1:c/P2:raise2/P1:c/C:T/P1:c/P2:raise4']",7,"[11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, 11.0, -7.0, 7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0]",1,[],"[103, 146, 332]"
/T?/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4,"['/C:T9/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TT/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TJ/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TQ/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4', '/C:TK/P1:c/P2:raise2/P1:c/C:J/P1:c/P2:raise4']",7,"[11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0, -11.0, 7.0, -7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, -7.0, 7.0, 3.0, 11.0, -7.0, 7.0, 3.0]",1,[],"[66, 205, 324]"
/9?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4,"['/C:99/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:9T/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:9J/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:9Q/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4', '/C:9K/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:c/P2:raise4']",8,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[183, 307, 348]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4,"['/C:J9/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:JT/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:JJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4']",8,"[13.0, 9.0, 9.0, -5.0, 13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, -13.0, -9.0, -9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[75, 128, 209]"
/J?/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4,"['/C:J9/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4', '/C:JT/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4', '/C:JQ/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4', '/C:JK/P1:c/P2:raise2/P1:raise2/P2:c/C:J/P1:raise4/P2:raise4']",8,"[13.0, -9.0, 13.0, -9.0, 13.0, -9.0, 13.0, -9.0]","[-13.0, 9.0, -13.0, 9.0, -13.0, 9.0, -13.0, 9.0]",1,[],"[76, 128, 209]"
/J?/P1:c/P2:c/C:K/P1:raise4/P2:raise4,"['/C:J9/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:JT/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:JJ/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:JQ/P1:c/P2:c/C:K/P1:raise4/P2:raise4', '/C:JK/P1:c/P2:c/C:K/P1:raise4/P2:raise4']",6,"[9.0, -5.0, 9.0, -5.0, 0.0, -5.0, -9.0, -5.0, -9.0, -5.0]","[-9.0, 5.0, -9.0, 5.0, 0.0, 5.0, 9.0, 5.0, 9.0, 5.0]",1,[],"[93, 128]"
/K?/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4,"['/C:K9/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:KT/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:KJ/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:KQ/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:KK/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4']",7,"[-11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0]","[11.0, -7.0, 7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0]",1,[],"[87, 146, 332]"
/K?/P1:raise2/P2:c/C:Q/P1:c/P2:raise4,"['/C:K9/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:KT/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:KJ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:KQ/P1:raise2/P2:c/C:Q/P1:c/P2:raise4', '/C:KK/P1:raise2/P2:c/C:Q/P1:c/P2:raise4']",6,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, -11.0, 7.0, -7.0, -3.0, 0.0, 7.0, 0.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 11.0, -7.0, 7.0, 3.0, 0.0, -7.0, 0.0, 3.0]",1,[],"[328, 332]"
/T?/P1:c/P2:c/C:T/P1:raise4/P2:raise4,"['/C:T9/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:TJ/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:TQ/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:TK/P1:c/P2:c/C:T/P1:raise4/P2:raise4']",6,"[9.0, -5.0, 9.0, -5.0, 9.0, -5.0, 9.0, -5.0]","[-9.0, 5.0, -9.0, 5.0, -9.0, 5.0, -9.0, 5.0]",1,[],"[39, 66]"
/9?/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4,"['/C:99/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:9T/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:9J/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:9Q/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4', '/C:9K/P1:raise2/P2:raise2/P1:c/C:T/P1:c/P2:raise4']",7,"[0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[189, 301, 348]"
/9?/P1:c/P2:c/C:T/P1:raise4/P2:raise4,"['/C:99/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:9T/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:9J/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:9Q/P1:c/P2:c/C:T/P1:raise4/P2:raise4', '/C:9K/P1:c/P2:c/C:T/P1:raise4/P2:raise4']",6,"[0.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0, -9.0, -5.0]","[0.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0, 9.0, 5.0]",1,[],"[18, 348]"
/T?/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4,"['/C:T9/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:TT/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:TJ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:TQ/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4', '/C:TK/P1:c/P2:raise2/P1:raise2/P2:c/C:K/P1:c/P2:raise4']",8,"[13.0, 9.0, 9.0, -5.0, 0.0, 9.0, 0.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0, -13.0, 9.0, -9.0, -5.0]","[-13.0, -9.0, -9.0, 5.0, 0.0, -9.0, 0.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0, 13.0, -9.0, 9.0, 5.0]",1,[],"[66, 186, 324]"
/Q?/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4,"['/C:Q9/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:QT/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:QJ/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:QQ/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4', '/C:QK/P1:c/P2:raise2/P1:c/C:9/P1:c/P2:raise4']",7,"[-11.0, 7.0, -7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 0.0, 7.0, 0.0, -3.0, -11.0, 7.0, -7.0, -3.0]","[11.0, -7.0, 7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, 0.0, -7.0, 0.0, 3.0, 11.0, -7.0, 7.0, 3.0]",1,[],"[138, 355, 384]"
/T?/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4,"['/C:T9/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4', '/C:TJ/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4', '/C:TQ/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4', '/C:TK/P1:c/P2:raise2/P1:c/C:T/P1:raise4/P2:raise4']",7,"[11.0, -7.0, 11.0, -7.0, 11.0, -7.0, 11.0, -7.0]","[-11.0, 7.0, -11.0, 7.0, -11.0, 7.0, -11.0, 7.0]",1,[],"[66, 213, 324]"
/K?/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4,"['/C:K9/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4', '/C:KT/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4', '/C:KJ/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4', '/C:KQ/P1:c/P2:raise2/P1:c/C:K/P1:c/P2:raise4']",7,"[11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0, 11.0, 7.0, 7.0, -3.0]","[-11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0, -11.0, -7.0, -7.0, 3.0]",1,[],"[132, 146, 332]"
